Team_Std,TotalGames,TotalWins,Q1_Games,Q1_WinPct,Q1_NetEff,Q2_Games,Q2_WinPct,Q2_NetEff,Q3_Games,Q3_WinPct,Q3_NetEff,Q4_Games,Q4_WinPct,Q4_NetEff,Q1_Wins,Q1_Losses,Q2_Wins,Q2_Losses,Q3_Wins,Q3_Losses,Q4_Wins,Q4_Losses,Team,WinRate_Score,NetEff_Score,Quadrant_Score,Paper_Tiger_Score,Paper_Tiger_Flag,Quality_WinPct,Cupcake_WinPct,Kentucky_Score,Kentucky_Flag,DataThrough,Season,Team_KP,Seed,ConfShort,Coach,Wins,Losses,AdjEM,RankAdjEM,Pythag,RankPythag,AdjOE,RankAdjOE,OE,RankOE,AdjDE,RankAdjDE,DE,RankDE,Tempo,RankTempo,AdjTempo,RankAdjTempo,Luck,RankLuck,SOS,RankSOS,SOSO,RankSOSO,SOSD,RankSOSD,NCSOS,RankNCSOS,Event,APL_Off,RankAPL_Off,APL_Def,RankAPL_Def,ConfAPL_Off,RankConfAPL_Off,ConfAPL_Def,RankConfAPL_Def,KP_Rank,TQPR,TQPR_Rank
UT Arlington,12,7,2,0.5,-5.5,0,0.0,0.0,3,0.3333333333333333,-5.9,7,0.7142857142857143,3.8000000000000003,1.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,UT Arlington*,0.5,-3.1162162162162166,20.586846846846846,53.55600999772779,False,0.5,0.6,4.999999999999999,False,"Monday, January 12",2026.0,UT Arlington,0.0,WAC,K.T. Turner,11.0,5.0,1.7955,143.0,0.5494,142.0,105.006,247.0,101.679,271.0,103.211,72.0,99.1888,44.0,67.425,271.0,65.926,282.0,0.0872,35.0,-0.3621,183.0,107.436,258.0,107.798,112.0,2.5745,117.0,,18.58,311.0,15.76,5.0,18.83,7.0,16.17,1.0,143.0,32.80865739639639,229
South Alabama Jaguars,8,5,0,0.0,0.0,1,0.0,-11.5,3,0.3333333333333333,-5.5,4,1.0,31.8,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,South Alabama Jaguars,0.3888888888888889,4.592307692307692,21.836923076923078,72.1881390593047,True,0.0,0.7142857142857143,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.767923076923076,230
Boise State Broncos,16,9,2,0.5,-12.2,6,0.5,0.2,1,1.0,31.2,7,0.5714285714285714,7.4,1.0,1.0,3.0,3.0,1.0,0.0,4.0,3.0,Boise State Broncos,0.5357142857142857,0.3694915254237298,24.254939467312354,39.263803680981596,False,0.5,0.625,6.25,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.67672881355932,231
Northern Colorado Bears,10,7,0,0.0,0.0,0,0.0,0.0,1,0.0,-7.8,9,0.7777777777777778,17.3,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,Northern Colorado Bears,0.5833333333333334,10.12857142857143,18.301428571428573,96.18268575323789,True,0.0,0.7,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.655499999999996,232
George Washington,5,2,1,0.0,-5.8,1,0.0,-6.75,0,0.0,0.0,3,0.6666666666666666,9.55,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,George Washington*,0.125,-1.3692307692307681,7.077307692307693,67.280163599182,True,0.0,0.6666666666666666,33.33333333333333,True,"Monday, January 12",2026.0,George Washington,0.0,A10,Chris Caputo,12.0,5.0,13.1494,61.0,0.79,66.0,120.843,30.0,120.608,30.0,107.693,144.0,103.337,95.0,71.9781,58.0,70.4581,61.0,-0.0847,331.0,-1.5047,217.0,107.657,249.0,109.162,193.0,-2.0804,246.0,,16.03,57.0,17.17,167.0,16.85,4.0,17.9,7.0,61.0,32.538283692307694,233
Purdue Fort Wayne Mastodons,8,5,1,0.0,-38.4,1,1.0,2.9,2,0.5,-2.2,4,0.75,38.7,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,Purdue Fort Wayne Mastodons,0.4782608695652174,0.7254237288135607,20.81190862196021,63.4628493524199,True,0.5,0.6666666666666666,8.333333333333332,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.40916801768607,234
Davidson,16,10,0,0.0,0.0,3,0.3333333333333333,-7.033333333333334,6,0.6666666666666666,10.566666666666666,7,0.7142857142857143,3.3000000000000003,0.0,0.0,1.0,2.0,4.0,2.0,5.0,2.0,Davidson Wildcats,0.55,2.4527777777777775,17.481111111111115,52.3517382413088,False,0.3333333333333333,0.6923076923076923,17.94871794871795,False,"Monday, January 12",2026.0,Davidson,0.0,A10,Matt McKillop,10.0,6.0,1.8759,141.0,0.5502,141.0,107.953,184.0,107.238,180.0,106.077,112.0,104.825,124.0,64.8968,344.0,64.6954,333.0,0.0669,57.0,-0.7654,197.0,108.665,182.0,109.43,210.0,-0.3188,187.0,,18.13,271.0,18.56,354.0,18.46,8.0,19.52,14.0,141.0,32.40379788888889,235
Austin Peay Governors,14,9,2,0.0,-14.6,3,0.3333333333333333,-8.0,1,0.0,-16.0,8,1.0,28.3,0.0,2.0,1.0,2.0,0.0,1.0,8.0,0.0,Austin Peay Governors,0.30952380952380953,-3.063829787234042,19.845896656534954,57.46421267893661,False,0.2,0.8888888888888888,34.44444444444444,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.338920972644374,236
Alabama Crimson Tide,16,11,0,0.0,0.0,3,0.6666666666666666,7.6,2,1.0,21.8,11,0.6363636363636364,13.5,0.0,0.0,2.0,1.0,2.0,0.0,7.0,4.0,Alabama Crimson Tide,0.71875,12.394444444444447,17.05152777777778,61.89502385821404,True,0.6666666666666666,0.6923076923076923,1.282051282051283,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32.03053472222222,237
Pitt,16,7,3,0.0,-11.066666666666668,3,0.3333333333333333,-12.300000000000002,5,0.4,11.866666666666667,5,0.8,6.166666666666668,0.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,Pittsburgh Panthers,0.2542372881355932,-2.431205673758866,11.968195696598148,47.58009543285617,False,0.16666666666666666,0.6,21.666666666666668,False,"Monday, January 12",2026.0,Pittsburgh,0.0,ACC,Jeff Capel III,7.0,9.0,8.6451,94.0,0.7114,95.0,114.547,86.0,111.244,121.0,105.902,110.0,106.485,155.0,65.6383,333.0,64.708,331.0,-0.1266,361.0,4.7111,60.0,111.109,64.0,106.398,50.0,1.4869,147.0,,19.03,343.0,17.37,206.0,19.15,16.0,16.76,4.0,94.0,31.98829349380935,238
Nevada Wolf Pack,11,7,1,0.0,-23.7,1,1.0,15.4,5,0.8,8.2,4,0.5,0.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,Nevada Wolf Pack,0.59375,1.8951807228915662,19.113185925520263,58.257420834107954,False,0.5,0.6666666666666666,8.333333333333332,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.985069619386636,239
Harvard Crimson,8,4,2,0.5,-18.4,1,0.0,-8.6,1,0.0,-7.2,4,0.75,19.3,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,Harvard Crimson,0.39285714285714285,-6.121212121212121,24.730086580086578,41.64962508520791,False,0.3333333333333333,0.6,13.333333333333334,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.9055303030303,240
Illinois State,17,12,0,0.0,0.0,0,0.0,0.0,5,0.8,16.166666666666668,12,0.6666666666666666,14.466666666666667,0.0,0.0,0.0,0.0,4.0,1.0,8.0,4.0,Illinois State Redbirds,0.7407407407407407,15.600000000000001,15.57333333333333,88.77260515658206,True,0.0,0.7058823529411765,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.788901960784308,241
Utah Utes,2,1,0,0.0,0.0,1,0.0,-12.9,1,1.0,3.4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Utah Utes,0.375,-6.38,24.323,53.101567825494215,False,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.76305,242
Charleston Southern Buccaneers,18,11,5,0.2,-16.1,1,0.0,-5.3,1,0.0,-10.0,11,0.9090909090909091,25.3,1.0,4.0,0.0,1.0,0.0,1.0,10.0,1.0,Charleston Southern Buccaneers,0.3050847457627119,-7.348695652173913,19.456001965119135,45.891085359388015,False,0.16666666666666666,0.8333333333333334,33.333333333333336,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.726267354458358,243
Northwestern,16,8,1,0.0,-4.366666666666666,4,0.0,-6.133333333333333,1,1.0,0.9333333333333332,10,0.7,12.666666666666666,0.0,1.0,0.0,4.0,1.0,0.0,7.0,3.0,Northwestern Wildcats,0.24390243902439024,-1.0890109890109883,-1.209994639506835,59.50920245398773,False,0.0,0.7272727272727273,36.36363636363637,True,"Monday, January 12",2026.0,Northwestern,0.0,B10,Chris Collins,8.0,8.0,13.1507,60.0,0.7949,63.0,118.321,54.0,115.773,66.0,105.17,100.0,104.194,115.0,67.8193,252.0,67.0373,231.0,-0.1732,365.0,4.3828,63.0,110.617,86.0,106.234,42.0,-1.9542,237.0,,16.58,95.0,18.99,364.0,17.65,5.0,18.43,12.0,60.0,31.590365,244
Cincinnati,16,8,1,0.0,-1.35,1,1.0,9.45,0,0.0,0.0,14,0.5,28.35,0.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,Cincinnati Bearcats,0.4444444444444444,14.045744680851067,-13.881702127659572,77.77777777777779,True,0.5,0.5,0.0,False,"Monday, January 12",2026.0,Cincinnati,0.0,B12,Wes Miller,8.0,8.0,13.0018,64.0,0.8169,54.0,106.624,206.0,102.418,260.0,93.6224,8.0,92.1865,9.0,71.7063,65.0,69.6058,99.0,-0.1706,364.0,2.8309,89.0,109.451,147.0,106.62,60.0,-2.4315,256.0,,15.93,51.0,17.84,282.0,18.42,15.0,18.55,15.0,64.0,31.495726,245
Merrimack Warriors,10,5,1,1.0,7.5,0,0.0,0.0,4,0.0,-17.0,5,0.8,3.9,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,Merrimack Warriors,0.48,-5.276119402985076,23.489552238805967,59.100204498977504,False,1.0,0.4444444444444444,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.471343283582087,246
Arkansas State Red Wolves,16,11,2,0.0,-25.7,2,0.5,-20.5,5,1.0,15.7,7,0.7142857142857143,17.4,0.0,2.0,1.0,1.0,5.0,0.0,5.0,2.0,Arkansas State Red Wolves,0.5208333333333334,-2.517543859649121,15.43048245614035,52.3517382413088,False,0.25,0.8333333333333334,29.166666666666668,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.46316885964912,247
Ohio,13,7,3,0.3333333333333333,-21.0,2,0.5,0.35,4,0.5,-8.2,4,0.75,6.85,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,Ohio*,0.44,-9.31111111111111,25.76786324786325,34.30863614912695,False,0.4,0.625,11.249999999999998,False,"Monday, January 12",2026.0,Ohio,0.0,MAC,Jeff Boals,10.0,7.0,-2.1943,188.0,0.442,188.0,107.276,197.0,105.569,211.0,109.47,181.0,109.223,211.0,71.0331,96.0,69.7003,96.0,0.1011,26.0,0.0447,168.0,108.709,178.0,108.665,164.0,2.7035,112.0,,16.93,124.0,17.25,183.0,16.21,2.0,17.56,9.0,188.0,31.430914213675216,248
Ohio Bobcats,4,3,1,0.0,-45.9,0,0.0,0.0,0,0.0,0.0,3,1.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Ohio Bobcats,0.2727272727272727,-11.722222222222218,12.583838383838383,81.73142467620995,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.40434343434343,249
Monmouth Hawks,8,5,1,0.0,-20.1,1,0.0,-6.5,2,0.5,0.7,4,1.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,Monmouth Hawks,0.30434782608695654,-1.903389830508475,17.934296241709653,63.4628493524199,True,0.0,0.8333333333333334,41.66666666666667,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.402003684598377,250
Missouri State Bears,11,8,1,0.0,-40.7,0,0.0,0.0,2,0.5,-8.3,8,0.875,19.1,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,Missouri State Bears,0.45454545454545453,-7.084313725490198,13.439001782531193,80.8638532564913,True,0.0,0.8,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.362741532976823,251
Montana State Bobcats,10,6,1,0.0,-4.0,0,0.0,0.0,4,0.5,1.0,5,0.8,40.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,Montana State Bobcats,0.4,11.522388059701493,18.6089552238806,72.1881390593047,True,0.0,0.6666666666666666,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.263134328358205,252
Siena,14,10,1,0.0,-14.3,0,0.0,0.0,4,0.75,9.85,9,0.7777777777777778,11.700000000000001,0.0,1.0,0.0,0.0,3.0,1.0,7.0,2.0,Siena*,0.5517241379310345,4.995522388059701,16.25436659069186,77.6414451261077,True,0.0,0.7692307692307693,0.0,False,"Monday, January 12",2026.0,Siena,0.0,MAAC,Gerry McNamara,11.0,6.0,-1.5193,178.0,0.459,178.0,105.432,235.0,107.257,179.0,106.951,129.0,99.3825,47.0,64.7338,349.0,65.0107,323.0,-0.0067,203.0,-8.2971,357.0,103.451,359.0,111.748,338.0,-5.3653,314.0,,18.85,327.0,18.14,324.0,18.73,10.0,19.35,13.0,178.0,31.198299021027864,253
Eastern Michigan,5,3,1,0.0,-29.5,2,0.5,-6.3,0,0.0,0.0,2,1.0,26.3,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,Eastern Michigan,0.35,-8.155319148936169,24.487872340425533,50.920245398773,False,0.3333333333333333,1.0,33.333333333333336,True,"Monday, January 12",2026.0,Eastern Michigan,0.0,MAC,Stan Heath,8.0,9.0,-3.4542,208.0,0.4077,209.0,104.621,253.0,102.792,256.0,108.075,154.0,106.54,156.0,68.3367,224.0,65.5639,300.0,-0.0057,202.0,0.2206,161.0,109.435,148.0,109.215,196.0,1.5315,142.0,,18.3,288.0,16.78,77.0,18.54,12.0,17.31,8.0,208.0,31.146433319148933,254
Saint Peter's,10,6,1,1.0,14.0,1,1.0,5.3,2,0.0,-13.1,6,0.6666666666666666,7.6,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,Saint Peter's,0.68,3.428571428571428,31.971428571428575,54.19222903885481,False,1.0,0.5,-25.0,False,"Monday, January 12",2026.0,Saint Peter's,0.0,MAAC,Bashir Mason,8.0,6.0,-7.58,256.0,0.3046,257.0,101.833,296.0,102.518,259.0,109.413,180.0,104.177,114.0,66.2485,311.0,66.1879,269.0,0.0641,65.0,-6.3701,342.0,104.358,349.0,110.728,305.0,0.0429,179.0,,19.12,347.0,17.18,174.0,18.96,11.0,17.71,5.0,256.0,31.144088,255
Marshall Thundering Herd,10,6,2,0.0,-20.2,1,1.0,8.0,3,0.6666666666666666,3.5,4,0.75,23.2,0.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,Marshall Thundering Herd,0.4117647058823529,-0.6682926829268288,18.26209469153515,50.920245398773,False,0.3333333333333333,0.7142857142857143,19.04761904761905,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,31.1417331420373,256
Georgia Tech,8,4,2,0.0,-3.55,0,0.0,0.0,3,0.3333333333333333,-7.750000000000001,3,1.0,15.4,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,Georgia Tech,0.21428571428571427,-1.6318181818181816,13.99012987012987,58.691206543967276,False,0.0,0.6666666666666666,33.33333333333333,True,"Monday, January 12",2026.0,Georgia Tech,0.0,ACC,Damon Stoudamire,10.0,7.0,4.489,119.0,0.6192,117.0,108.423,174.0,104.755,229.0,103.934,82.0,99.3612,46.0,72.1895,54.0,70.8939,48.0,-0.0272,241.0,-3.3313,283.0,105.318,328.0,108.65,162.0,-8.2952,352.0,,15.9,46.0,17.57,249.0,15.76,3.0,17.08,7.0,119.0,30.983319454545455,257
Bradley Braves,17,12,1,0.0,-27.2,3,0.3333333333333333,-7.2,1,1.0,8.8,12,0.8333333333333334,17.8,0.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,Bradley Braves,0.47368421052631576,-3.0481012658227837,12.802431320296272,62.596736035927655,True,0.25,0.8461538461538461,29.807692307692307,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.81908625622134,258
UIC Flames,5,3,0,0.0,0.0,1,0.0,-23.7,1,0.0,-11.1,3,1.0,37.8,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,UIC Flames,0.2727272727272727,2.5124999999999997,17.277727272727272,76.00545330606681,True,0.0,0.75,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.797204545454544,259
Elon Phoenix,14,9,2,0.0,-20.9,2,1.0,5.0,2,0.5,9.5,8,0.75,15.4,0.0,2.0,2.0,0.0,1.0,1.0,6.0,2.0,Elon Phoenix,0.475,-0.5222222222222214,14.880396825396822,57.46421267893661,False,0.5,0.7,9.999999999999998,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.60099603174603,260
Stonehill Skyhawks,5,3,0,0.0,0.0,1,0.0,-57.9,1,1.0,14.3,3,0.6666666666666666,33.6,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,Stonehill Skyhawks,0.45454545454545453,-5.537499999999995,16.239545454545457,76.00545330606681,True,0.0,0.75,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.433840909090907,261
Towson,18,9,3,0.3333333333333333,-20.533333333333335,3,0.3333333333333333,-18.73333333333333,6,0.3333333333333333,2.7999999999999994,6,0.8333333333333334,17.866666666666664,1.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,Towson Tigers,0.38095238095238093,-8.007565011820333,22.606497804795673,35.28743467393774,False,0.3333333333333333,0.5833333333333334,12.500000000000004,False,"Monday, January 12",2026.0,Towson,0.0,CAA,Pat Skerry,9.0,9.0,-1.1513,171.0,0.4689,174.0,105.689,226.0,102.274,262.0,106.841,126.0,106.924,163.0,64.4234,355.0,63.539,351.0,0.0186,151.0,2.1432,103.0,110.669,83.0,108.526,156.0,3.4753,102.0,,19.11,346.0,17.8,277.0,18.9,9.0,17.47,5.0,171.0,30.431003231678485,262
Marist Red Foxes,8,5,0,0.0,0.0,0,0.0,0.0,2,0.0,-11.7,6,0.8333333333333334,19.2,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,Marist Red Foxes,0.4166666666666667,5.466666666666667,14.936666666666667,90.45671438309475,True,0.0,0.625,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.35283333333333,263
Florida Atlantic Owls,15,9,2,0.0,-11.3,3,0.3333333333333333,-9.0,2,0.5,13.4,8,0.875,26.7,0.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,Florida Atlantic Owls,0.3333333333333333,0.8372549019607829,16.00156862745098,56.00999772778914,False,0.2,0.8,30.000000000000004,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.35054901960784,264
North Dakota State Bison,12,8,0,0.0,0.0,0,0.0,0.0,2,0.0,-9.0,10,0.8,18.7,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,North Dakota State Bison,0.5,6.388888888888891,13.055555555555557,93.63780958872984,True,0.0,0.6666666666666666,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30.319444444444443,265
Harvard,8,4,0,0.0,0.0,1,1.0,17.55,4,0.25,-3.9,3,0.6666666666666666,4.6,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,Harvard*,0.5,2.5178571428571423,20.007142857142856,67.41649625085208,True,1.0,0.42857142857142855,0.0,False,"Monday, January 12",2026.0,Harvard,0.0,Ivy,Tommy Amaker,8.0,8.0,-0.0676,161.0,0.4982,161.0,108.369,176.0,107.832,166.0,108.437,159.0,105.69,142.0,65.18,338.0,64.36,340.0,-0.0679,313.0,-2.0549,243.0,107.325,266.0,109.379,207.0,-2.1205,247.0,,18.07,263.0,18.68,361.0,18.4,5.0,19.83,8.0,161.0,30.23164,266
Oakland,9,4,4,0.0,-30.349999999999998,1,1.0,3.35,3,0.6666666666666666,9.7,1,1.0,13.7,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,Oakland,0.2553191489361702,-14.931999999999997,16.627672813238767,39.89244868590471,False,0.2,0.75,27.500000000000004,False,"Monday, January 12",2026.0,Oakland,0.0,Horz,Greg Kampe,9.0,9.0,2.9645,132.0,0.5725,133.0,118.179,57.0,113.9,89.0,115.215,312.0,118.569,341.0,72.125,56.0,71.8407,31.0,0.0449,102.0,6.2915,32.0,111.657,53.0,105.366,22.0,16.3303,2.0,,16.68,103.0,16.64,53.0,16.06,2.0,17.18,5.0,132.0,30.08961915130023,267
Northern Kentucky,10,7,1,0.0,-14.3,0,0.0,0.0,1,1.0,24.1,8,0.75,9.5,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,Northern Kentucky,0.47368421052631576,3.913953488372093,12.881370869033045,83.640081799591,True,0.0,0.7777777777777778,0.0,False,"Monday, January 12",2026.0,Northern Kentucky,0.0,Horz,Darrin Horn,13.0,6.0,-1.0527,170.0,0.4724,170.0,109.171,160.0,113.922,88.0,110.224,204.0,109.694,222.0,70.3281,127.0,69.7214,92.0,0.0479,92.0,-5.3216,331.0,108.961,165.0,114.282,365.0,-3.8768,283.0,,15.94,52.0,18.46,350.0,15.96,1.0,18.47,10.0,170.0,30.079950804161566,268
Stetson Hatters,5,3,0,0.0,0.0,0,0.0,0.0,1,0.0,-25.6,4,0.75,18.2,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,Stetson Hatters,0.42857142857142855,3.5999999999999983,14.725714285714282,92.3653715064758,True,0.0,0.6,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.903999999999996,269
Northern Arizona Lumberjacks,8,5,0,0.0,0.0,0,0.0,0.0,1,0.0,-22.8,7,0.7142857142857143,19.7,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,Northern Arizona Lumberjacks,0.5,7.557142857142856,13.522857142857141,95.22835719154737,True,0.0,0.625,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.857999999999997,270
Oakland Golden Grizzlies,9,5,1,0.0,-5.1,2,0.5,-9.6,1,0.0,-10.6,5,0.8,20.5,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,Oakland Golden Grizzlies,0.34615384615384615,0.2731343283582098,16.352843474933024,56.85828978262516,False,0.3333333333333333,0.6666666666666666,16.666666666666664,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.80682854955989,271
Southern Jaguars,7,4,1,0.0,-34.7,1,0.0,-6.4,1,0.0,-4.1,4,1.0,45.8,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,Southern Jaguars,0.2,2.013725490196078,15.519775910364144,66.18950238582141,True,0.0,0.8,40.0,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.75335014005602,272
Georgia Southern Eagles,13,9,0,0.0,0.0,2,0.0,-12.0,0,0.0,0.0,11,0.8181818181818182,12.2,0.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,Georgia Southern Eagles,0.42857142857142855,-0.9999999999999996,9.962637362637363,76.67662943736563,True,0.0,0.8181818181818182,40.909090909090914,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.62153846153846,273
Loyola Marymount Lions,15,9,2,0.0,-36.2,1,0.0,-7.7,6,0.6666666666666666,3.1,6,0.8333333333333334,38.3,0.0,2.0,0.0,1.0,4.0,2.0,5.0,1.0,Loyola Marymount Lions,0.37777777777777777,-2.8274509803921575,13.869019607843136,50.920245398773,False,0.0,0.75,37.5,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.604156862745096,274
Utah,14,7,4,0.0,-17.6,2,0.5,-4.2,2,0.5,-1.0999999999999996,6,0.8333333333333334,6.6,0.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,Utah*,0.24074074074074073,-8.686666666666667,9.930095238095236,52.0109066121336,False,0.16666666666666666,0.75,29.166666666666668,False,"Monday, January 12",2026.0,Utah,0.0,B12,Alex Jensen,8.0,8.0,4.2093,122.0,0.606,125.0,114.524,87.0,112.447,104.0,110.315,206.0,112.476,272.0,71.1611,90.0,69.1007,122.0,0.0007,190.0,3.7807,76.0,111.112,63.0,107.331,94.0,-0.8145,205.0,,17.5,194.0,16.25,25.0,17.09,10.0,15.6,4.0,122.0,29.37716833333333,275
DePaul Blue Demons,14,8,1,1.0,5.9,1,0.0,-8.1,2,0.5,3.1,10,0.6,6.4,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,DePaul Blue Demons,0.5862068965517241,2.680952380952382,14.308834154351395,58.55487389229721,False,0.5,0.5833333333333334,4.166666666666669,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.329520525451557,276
Pacific,19,12,1,0.0,-18.933333333333334,3,0.0,-5.3999999999999995,1,0.0,-4.466666666666667,14,0.8571428571428571,23.133333333333336,0.0,1.0,0.0,3.0,0.0,1.0,12.0,2.0,Pacific Tigers,0.3,-0.6514767932489427,5.449935598489898,63.77856707207692,True,0.0,0.8,40.0,True,"Monday, January 12",2026.0,Pacific,0.0,WCC,Dave Smart,12.0,7.0,3.381,127.0,0.5883,127.0,110.587,136.0,109.277,154.0,107.206,135.0,104.213,116.0,67.1008,283.0,65.73,294.0,0.01,175.0,-1.7521,230.0,107.363,264.0,109.116,190.0,-0.4411,191.0,,18.9,332.0,16.74,68.0,19.03,10.0,17.07,4.0,127.0,29.25799166999778,277
Dartmouth Big Green,10,6,2,0.0,-25.6,1,1.0,13.4,1,1.0,37.5,6,0.6666666666666666,21.5,0.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,Dartmouth Big Green,0.4,1.7542857142857124,12.701714285714285,58.55487389229721,False,0.3333333333333333,0.7142857142857143,19.04761904761905,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,29.1956,278
